id;title;short_desc;zone;infos;services;contact;address;mail;phone;openinghours;interneturl;appointmenturl;virtualvisiturl;crousandgourl;albumurl;bookingurl;troubleshootingurl;house_services;images;geocalisation;photo;regions
143;Résidence Pierre Garrigues;;Jolimont - Balma;"Visitez votre résidence et ses logements

Album photos de la résidence Pierre Garrigues 
   
Localisation
 À proximité du métro ligne A Balma-Gramont et du centre commercial.
Accès
 Métro : ligne A Balma-GramontBus : 72, 77, 84.Station vélo Toulouse : n°258 boulevard Atlanta/Cambard
Types de logements et équipements
 Résidence de 72 logements. 
 Logement individuel de 16 à 19m² : cuisine équipée et sanitaires individuels. 
 
Tarifs
Consulter les différents tarifs des logements";"Accès sécurisé
 Laverie";"Pierre Garrigues
 77 rue Saint-Jean31130 BalmaTél. 07 84 34 72 78residence.pierregarrigues@crous-toulouse.fr";77 rue Saint-Jean 31130 Balma;residence.pierregarrigues@crous-toulouse.fr;07 84 34 72 78;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Ascenseur"", ""Douche individuelle"", ""Internet / Wifi"", ""Laverie"", ""Distribution protections périodiques""]}";;43.6266446, 1.4836104999999;https://flic.kr/s/aHskSM2r43;Occitanie
145;Résidence Taur;;Toulouse Centre;"Visitez votre résidence et ses logements
Visite virtuelle de la résidence Taur
Album photos de la résidence Taur 
   
Localisation
 A proximité de la Basilique Saint-Sernin et proche de l'Université Toulouse Capitole. 
   
Accès
 Métro : ligne A Capitole | ligne B Jeanne d'Arc. 
 Bus : L1, Aéroport, 15, 23, 29, 38, 39, 42, 45 et 70. 
 Vélô Toulouse stations : n°33 rue Henri Beraldi et n°56 rue Merly. 
   
Types de logements et équipements
 Résidence de 62 logements : 
 52 logements individuels : sanitaires et kitchenette individuels. 
 6 chambres de 9 m² dans des logements en colocation (pour 2 étudiants) : chambres individuelles, sanitaires et cuisine partagés. 
 4 logements d'hôtes Bed&Crous : bedandcrous.com 
   
Tarifs
Consulter les différents tarifs";"Accès sécurisé
 Internet filaire et wifi + accès Eduoram
 Racks à vélos";"Taur
 6 rue Bellegarde31000 ToulouseTél. 05 62 25 62 28residence.taur@crous-toulouse.fr";6 rue Bellegarde 31000 Toulouse;residence.taur@crous-toulouse.fr;05 62 25 62 28;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1alaW9wY4/;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Douche individuelle"", ""Internet / Wifi"", ""Distribution protections périodiques""]}";;43.60779953, 1.4429899454;https://tourmkr.com/F1alaW9wY4/;Occitanie
147;Résidence Chapou;;Toulouse Centre;"Visitez votre résidence et ses logements
Visite virtuelle de la résidence Chapou

Album photos de la résidence Chapou 
   
Localisation
 À proximité du campus de l'Université Toulouse Capitole et du centre-ville. Proche du canal de Brienne. 
   
Accès
 Métro : ligne B station Compans Caffarelli 
 Bus : lignes 1 et 63 arrêt Ponts-Jumeaux. 
 Vélô Toulouse stations : n°106 et 119 Allée de Brienne et n°120 Allée de Barcelone. 
   
Types de logements et équipements
 Résidence de 1 161 logements : 
 315 logements individuels de 9 m² avec sanitaires individuels, cuisine collective 
 828 logements individuels de 9 m² avec sanitaires et cuisine individuels (lit au sol ou surélevé) 
 18 logements individuels réservé PMR de 18 m² avec sanitaires et cuisine individuels 
   
Tarifs
Consulter les différents tarifs";"Accès sécurisé
 Veilleur de nuit
 Internet filaire et wifi + accès Eduoram
 Salle d'étude
 Foyer
 Laverie
 Activités culturelles
 Garage à vélos
 Parking
 Plateau sportif";"Chapou
 1 rue Saunière31069 ToulouseTél. 05 61 12 55 26residence.chapou@crous-toulouse.fr";1 rue Saunière 31069 Toulouse;residence.chapou@crous-toulouse.fr;05 61 12 55 26;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1MrH8wWoR;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Accessible PMR"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Salle de jeux"", ""Distribution protections périodiques"", ""Distributeur boissons confiseries""]}";;43.6086997986, 1.4194099903;https://tourmkr.com/F1MrH8wWoR;Occitanie
155;Résidence Parc Bellevue;;Toulouse sud-est;"Visitez votre résidence et ses logements
Visite virtuelle de la résidence Parc Bellevue

Album photos de la résidence Parc Bellevue 
   
Localisation
 À proximité de l'Université Toulouse III Paul Sabatier (secteur Médecine). 
   
Accès
 Métro : ligne B Université Paul Sabatier. 
 Bus : 34, 54, 81, 82, 88, 115 
 Station vélo Toulouse : n°227 route de Narbonne 
   
Types de logements et équipements
 Résidence de 153 logements : 
 150 logements en colocation avec chambres indivuelles de 9 m², cuisine et sanitaires partagés 
 3 logements individuels PMR de 12 à 18m² avec cuisine et sanitaires indivuduels. 
   
Tarifs
Consulter les différents tarifs des logements 
   
 Cette résidence accueille d'une part les étudiants inscrits en classe préparatoire au Lycée Bellevue et d'autre part des étudiants relevant du dossier social étudiant quel que soit leur établissement d'inscription. Les étudiants inscrits en classe préparatoire au lycée Bellevue doivent s'adresser directement au lycée, responsable de l'affectation.";"Accès sécurisé
 Internet filaire + accès Eduoram
 Salle TV
 Laverie
 Salle d'études
 Garage à vélos
 Parking";"Parc Bellevue
 3 avenue du professeur Joseph Ducuing31400 ToulouseTél. 05 62 25 62 75residence.parcbellevue@crous-toulouse.fr";3 avenue du professeur Joseph Ducuing 31400 Toulouse;residence.parcbellevue@crous-toulouse.fr;05 62 25 62 75;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1nVluNy8R;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;43.5606002808, 1.4583499432;https://tourmkr.com/F1nVluNy8R;Occitanie
160;Résidence Thalès;;Toulouse sud-est;"Visitez votre résidence et ses logements
Visite virtuelle de la résidence Thalès

Album photos de la résidence Thalès 
   
Localisation
 Sur le campus de l'Université Toulouse III Paul Sabatier, proche du Canal du Midi, à proximité des facultés de Pharmacie et Dentaire. Au pied de la station de métro ""Faculté de Pharmacie"". 
   
Accès
 Métro : ligne B Faculté de Pharmacie. 
 Bus : 44 et 78. 
 Stations vélo Toulouse : n°228 chemin des Maraichers, n°230 avenue de Rangueil.
Types de logements et équipements
 Résidence de 97 logements : 
 83 logements individuels de 18m² avec cuisine et sanitaires individuels 
 4 logements en colocation de 36 m² avec cuisine et sanitaires partagés entre les colocataires 
 10 logements pour couple de 27m² avec cuisine et sanitaires individuels. 
   
Tarifs
Consulter les différents tarifs des logements";"Accès sécurisé
 Veilleur de nuit
 Internet filaire
 Laverie
 Garage à vélos";"Thalès
 118 route de Narbonne31077 Toulouse cedex 4Tél. 05 62 25 62 00residence.thales@crous-toulouse.fr";118 route de Narbonne 31077 Toulouse cedex 4;residence.thales@crous-toulouse.fr;05 62 25 62 00;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1NJnYDW4e;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Parking PMR"", ""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Internet / Wifi"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;43.5668983459, 1.4657000303;https://tourmkr.com/F1NJnYDW4e;Occitanie
161;Résidence Pythagore;;Toulouse sud-est;"Visitez votre résidence et ses logements
Visite de la résidence Pythagore
Album photos de la résidence Pythagore 
   
Localisation
 Sur le campus de l'Université Toulouse III Paul Sabatier, proche du Canal du Midi, à proximité des facultés de Pharmacie et Dentaire.
Accès
 Métro : ligne B Faculté de Pharmacie. 
 Bus : 44 et 78. 
 Stations vélo Toulouse : n°228 chemin des Maraichers, n°230 avenue de Rangueil.
Types de logements et équipements
 Résidence de 209 logements : 
 149 logements individuels de 16 à 19m² avec cuisine et sanitaires individuels 
 56 logements pour couple de 35 à 42 m² avec cuisine et sanitaires individuels, possibilité d'avoir un balcon 
 4 logements en colocation de 63 m² avec cuisine et sanitaires à partager entre les colocataires, possibilité d'avoir un balcon. 
   
Tarifs
Consulter les différents tarifs des logements";"Accès sécurisé
 Veilleur de nuit
 Internet filaire
 Salle d'études
 Laverie
 Garage à vélos
 Parking";"Pythagore
 118 route de Narbonne31077 Toulouse cedex 4Tél. 05 62 25 62 00residence.pythagore@crous-toulouse.fr";118 route de Narbonne 31077 Toulouse cedex 4;residence.pythagore@crous-toulouse.fr;05 62 25 62 00;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1R3y9JjbL;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Accessible PMR"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Surveillance / Sécurité""]}";;43.5675010681, 1.4651299715;https://tourmkr.com/F1R3y9JjbL;Occitanie
173;Résidence At'ome;;Toulouse sud-est;"Visitez votre résidence et ses logements
Visite virtuelle de la résidence At'Ome

Album photos de la résidence At'Ome 
   
Localisation
 A proximité de l'Université Toulouse III Paul-Sabatier (secteur Médecine et IUT). 
   
Accès
 Métro : Ligne B Université Paul-Sabatier, Faculté de Pharmacie 
 Bus : 34, 44 et 78. 
 Station vélo Toulouse : n°227 route de Narbonne 
   
Types de logements et équipements
 Résidence de 100 logements individuels de 17 à 19 m² avec cuisine et sanitaires individuels, avec ou sans balcon. 
   
Tarifs
Consulter les différents tarifs des logements";"Accès sécurisé
Agent de sécurité
Interphone
Internet filaire et wifi + accès Eduoram
Salle d'étude
Salle d'activités à proximité
Laverie à proximité
Garage à vélos
Parking (places limitées)
Terrain de basket City Stade";"Résidence At'ome
 35 rue Maurice Bécanne CS 1781231078 Toulouse cedex 4Tél. 05 62 25 62 62residence.atome@crous-toulouse.fr";35 rue Maurice Bécanne CS 17812 31078 Toulouse cedex 4;residence.atome@crous-toulouse.fr;05 62 25 62 62;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1xRT4xnWQ/29608794p&149.19h&98.73t;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Parking"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;43.5638008118, 1.4568200111;https://tourmkr.com/F1xRT4xnWQ/29608794p&149.19h&98.73t;Occitanie
1226;Résidence Les Tripodes - bât. Curie;;Toulouse sud-est;"Visitez votre résidence et ses logements
Visite virtuelle de la résidence Les Tripodes
Album photos de la résidence Les Tripodes 
   
ATTENTION : Pour votre demande de logement choisir résidence de Rangueil
   
Localisation
 Sur le campus de l'Université Toulouse III Paul Sabatier, proche du Canal du Midi et du métro ligne B. 
   
Accès
 Métro : Ligne B  Université Paul Sabatier 
 Bus : 34, 44, 54, 56, 78, 79, 81, 82, 88, 115 
 Station vélo Toulouse : n°227 route de Narbonne
Types de logements et équipements
 Résidence de 1 818 logements : 
 1 612 logements individuels de 9 à 14 m² avec cuisine et sanitaires individuels 
 197 logements individuels de 9 à 14 m² avec cuisine collective et sanitaires individuels 
 9 logements individuels réservé aux sportifs haut niveau de 13 m² avec cuisine et sanitaires individuels (pour tout renseignement, contacter le service des sports de haut niveau de l'UPS) 
   
Tarifs
Consulter les différents tarifs des logements";"Accès sécurisé
 Veilleur de nuit
 Internet filaire
 Salle d'étude
 Laverie
 Garage à vélos";"Les Tripodes - bât. Curie
 118 route de Narbonne31077 Toulouse cedex 4Tél. 05 62 25 62 00residence.lestripodes@crous-toulouse.fr";118 route de Narbonne 31077 Toulouse cedex 4;residence.lestripodes@crous-toulouse.fr;05 62 25 62 00;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;https://tourmkr.com/F1skrcj6jv;;;http://www.crous-toulouse.fr/;http://www.crous-toulouse.fr/;"{""house_service"": [""Parking PMR"", ""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;43.568911, 1.465387;https://tourmkr.com/F1skrcj6jv;Occitanie
1342;Résidence Éole;;Toulouse Ouest;"Localisation
 À proximité du centre de valorisation des ressources humaines (CVRH), à proximité de l'arrêt Basso Cambo (ligne A) 
   
Accès
 Métro : ligne A  Basso Cambo 
   
Types de logements et équipements
 Résidence de 48 logements individuels de 11 à 17 m² avec sanitaires individuels et cuisine collective. 
   
Tarifs
Consulter les différents tarifs des logements";;"Résidence Éole
 6 impasse Paul Mesplé31100 ToulouseTél. 05 61 12 55 20residence.eole@crous-toulouse.fr";6 impasse Paul Mesplé 31100 Toulouse;residence.eole@crous-toulouse.fr;05 61 12 55 20;;http://www.crous-toulouse.fr/eole;;;;;;;"{""house_service"": [""Cuisine collective"", ""Douche individuelle"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Kitchenette individuelle""]}";;43.571545, 1.390281;https://fr.calameo.com/read/00290102099d313a0afd4;Occitanie
1343;Cité Internationale;;Toulouse Ouest;"Localisation
 A proximité du Jardins des Plantes et de l'Université de Toulouse. 
   
Accès
 Métro : ligne B Palais de Justice 
 Tramway :T1 et T2 Palais de Justice 
 Bus : L4 et 66 
   
Informations et tarifs 
 Consultez le site : www.cite-internationale-toulouse.fr";;"Cité internationale
 17 rue Sainte Catherine31400 ToulouseTél. 05 62 25 62 12cite.internationale@crous-toulouse.fr";17 rue Sainte Catherine 31400 Toulouse;cite.internationale@crous-toulouse.fr;05 62 25 62 12;;;;;;;;;"{""house_service"": [""Douche individuelle"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Kitchenette individuelle""]}";;43.59085, 1.447025;https://www.cite-internationale-toulouse.fr/;Occitanie
680;Baie des Anges;campus de Lettres;Nice;"Type de résidence : traditionnelle réhabilitée Année de construction / de réhabilitation : 1967 / 2010 Située à proximité de : campus Carlone (lettres, sciences humaines et arts) Desservie par les transports : Bus n° 6 C, arrêt Saint Honoré Capacité : 509 lits♿ Nombre de logements PMR : 8 La résidence est située en haut d'une grande montée. Pour les PMR, l'accès nécessite un fauteuil motorisé et l'accès en voiture n'est pas possible.
- Type de logement : 55 STUDETTES de 13m2 - 1 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement) - ALS) : 

290,06 €/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC individuel | Mobilier : lit une place, bureau, chaise, placard | Installations : accès internet filaire et wifi 
 - Type de logement : 446 CHAMBRES RENOVEES de 9m2 - 1 pers Montant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement) - ALS) : 

260,04 €/mois 

 Equipement : réfrigérateur individuel, cuisine collective avec évier, plaque de cuisson, four micro-ondes | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise, placard | Installations : accès internet filaire et wifi 
  - Type de logement : 8 LOGEMENTS ACCESSIBLES AUX PMR - 1 pers 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC individuel | Mobilier : lit une place, bureau, chaise, placard | Installations : accès internet filaire et wifi 

260,04 €/mois pour les PMR

   
 - Espaces utiles à proximité : restauration (cafétéria et resto U' Carlone), piscine Fielding (université)";"Connexion Internet
 Salle Informatique
 Agent de veille et de sécurité
 Aménagements pour personnes à mobilité réduite
 Douche individuelle";"Résidence universitaire Baie des Anges
 55 route de Saint Antoine de Ginestière 06200 Nice 
 Téléphone : 04 92 15 81 01 E-mail : baiedesanges@crous-nice.fr";55 route de Saint Antoine de Ginestière 06200 Nice;baiedesanges@crous-nice.fr;0492158101;<p>24h/24 et 7j/7</p>;https://www.crous-nice.fr/;https://www.crous-nice.fr/;https://vu.fr/XvhB;;;https://trouverunlogement.lescrous.fr/;https://www.crous-nice.fr/;"{""house_service"": [""Logement adaptable"", ""Parking PMR"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Station réparation vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Salle de travail"", ""Salle TV"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Distribution protections périodiques"", ""Distributeur boissons confiseries"", ""Kitchenette individuelle""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221115_391deb4_drd19mwc3ey0mlc[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_a2d569a_tip19mynbtowf5s[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_e1b365e_jkh19mynfkjczds[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_01a11e7_uvw1a1fasdmov34[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_0a43117_yyn1a1favzw4hkw[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_74a2128_sxc1a1faz18o1og[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_c002a75_tgd1a1fb0uxg42o[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_2d81486_yzc1a1fb2d9ac1s[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_a3ad5e4_xam1a1fb42vihts[1].jpg""]}";43.6935272217, 7.2364416122;https://admin-v2.crous-mobile.fr//media/house/20221115_391deb4_drd19mwc3ey0mlc[1].jpg;Provence-Alpes-Côte d'Azur
689;Les Clémentines;proche lycées;Cannes;"Type de résidence : conventionnée Année de construction : 2010 Située à proximité de : Lycées Bristol, Carnot, Les Coteaux, Jules Ferry, IUT Desservie par les transports : Lignes Bus Azur 7 et 4 - Gare SNCF à 20 mn à pied Capacité : 84 lits  ♿ Nombre de logements PMR : 6 
 Type de logement : 84 STUDIOS de 18 m2 - 1 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement - ALS) : 

430,16 €*/mois

 *A partir du 1er septembre 2022 la redevance comprend les charges d'électricité. Il n'est donc plus nécessaire d'ouvrir un compte chez un fournisseur d'électricité. 
 Equipement : kitchenette, évier, réfrigérateur, plaques de cuisson, micro-ondes | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, 1 chaise, 2 placards | Installations : prise téléphone, prise TV, accès câble, accès internet wifi inclus 
 Espace commun : parking sous vidéosurveillance (15€/mois), laverie.";Salle Informatique;"Résidence universitaire Les Clémentines
 13 boulevard d'Oxford 06400 Cannes 
 Téléphone : 04 93 95 38 67En cas d’absence contactez la résidence des Dolines à Sophia : 04 92 96 90 37 E-mail : clementines@crous-nice.fr";13 boulevard d'Oxford 06400 Cannes;clementines@crous-nice.fr;04 93 95 38 67;"<p>Horaire de l'accueil : </p>
<ul>
<li>Lundi & Vendredi : 13h – 16h</li>
<li>Mercredi : 07h-12h</li>
<li>Mardi, Jeudi & Week-end : fermé</li>
</ul>";https://www.crous-nice.fr/;https://www.crous-nice.fr/;;;;https://trouverunlogement.lescrous.fr/;https://www.crous-nice.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques"", ""Kitchenette individuelle""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221201_cabbc92_cnu19o8lywic0e8[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_6f163c9_aad19o8lzt1qeyo[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_21edc70_bkj19o8ngod3nfk[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_3437bfe_cqi19o8nhsuk40w[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_0835aa6_ika19o8nikjl4rk[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_7cac5a4_vja19o8njip996o[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_34edf8c_ohr19o8nkiqtsbk[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_9b5e986_hiv19o8nl8k6yyo[1].jpg""]}";43.56457901, 7.0243802071;https://admin-v2.crous-mobile.fr//media/house/20221201_cabbc92_cnu19o8lywic0e8[1].jpg;Provence-Alpes-Côte d'Azur
690;Les Dolines;Proche de l'EPU, du SKEMA;Sophia-Antipolis;"Type de résidence : conventionnée Année de construction / de réhabilitation : 1993 Située à proximité de : campus SophiaTech, Skema…  Desservie par les transports : dessertes régulières de bus Cannes, Antibes et Nice Capacité : 254 lits  
 Type de logement : 32 T1 BIS de 31 m2 - 1 ou 2 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement - ALS) : 

474,98 €/mois seul, 239,64 €/mois par personne si colocation

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : 2 lits une place, bureau, table, 2 chaises, placard, meuble étagère et caissons à 3 tiroirs | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 190 T1 de 21 m2 - 1 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement - ALS) : 

396,62 €/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, table, chaise, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : parking (15€/mois), salle de sport (temporairement fermée), foyer, laverie, salle de ping pong | vidéo surveillance et contrôle d'accès";"Connexion Internet
 Salle TV
 Parking
 Laverie
 Douche individuelle";"Résidence universitaire Les Dolines
 2255 route des Dolines 06560 Valbonne 
 Téléphone : 04 92 96 90 37E-mail : dolines@crous-nice.fr";2255 route des Dolines 06560 Valbonne;dolines@crous-nice.fr;04 92 96 90 37;;https://www.crous-nice.fr/;https://www.crous-nice.fr/;;;;https://trouverunlogement.lescrous.fr/;https://www.crous-nice.fr/;"{""house_service"": [""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Salle TV"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Distribution protections périodiques"", ""Kitchenette individuelle""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221117_6d4670e_sqm19n1rkbwlhog[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221117_15b772e_isg19n1rtukdn28[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221117_74e03fc_iix19n1ruwndwrk[2].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221117_45aa9d7_lul19n1ry57yrsw[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221117_1187cd2_cpv19n1rztsze4g[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221117_127a3df_itv19n1s0r1w4v4[2].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221117_f29adce_xfr19n1s1czs9y8[1].jpg""]}";43.6239624023, 7.0491023064;https://admin-v2.crous-mobile.fr//media/house/20221117_6d4670e_sqm19n1rkbwlhog[1].jpg;Provence-Alpes-Côte d'Azur
693;Le Faron;université de Toulon;La Garde;"Type de résidence : conventionnée Année de construction / de réhabilitation : 1990 Située à proximité de : campus universitaire de La Garde  Desservie par les transports : dessertes régulières de bus vers Toulon Capacité : 341 lits  
 Type de logement : 2 T2 de 46 m2 - 1 ou 2 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement - ALS) : 

503,14 €*/mois seul *,  251,58 €*/mois par personne si colocation

 *hors charges d'électricité. Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès d'un fournisseur d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, baignoire, WC | Mobilier : 2 lits une place, 2 bureaux, 2 chaises ou tabourets, 2 placards, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 26 T1 BIS de 27 m2 - 1 ou 2 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement - ALS) : 

381,91 €*/mois seul, 197,41 €*/mois par personne si colocation

 *hors charges d'électricité. Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès d'un fournisseur d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, baignoire, WC | Mobilier : 2 lits une place, bureau, 2 chaises ou tabourets, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 285 T1 de 20 m2 - 1 persMontant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement - ALS) : 

305,53 €*/mois


*hors charges d'électricité. Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès d'un fournisseur d'électricité dès votre arrivée.

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise ou tabouret, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : parking en libre accès";"Connexion Internet
 Parking
 Aménagements pour personnes à mobilité réduite";"Résidence universitaire Le Faron
Adresse postale : 
 Crous Nice-ToulonSite du Var CS 80577  83041 Toulon cedex 9 
 Adresse géographique (à indiquer à votre compagnie d'assurance):  
 Résidence universitaire Le Faron657 avenue du 1er BIMP83130 La Garde 
   
 Téléphone : 04 94 08 83 00 E-mail : var@crous-nice.fr";657 avenue du 1er BIMP 83130 La Garde;var@crous-nice.fr;04 94 08 83 00;;https://www.crous-nice.fr/;https://www.crous-nice.fr/;;;;https://trouverunlogement.lescrous.fr/;https://www.crous-nice.fr/;"{""house_service"": [""Parking PMR"", ""Parking"", ""Douche individuelle"", ""Internet / Wifi"", ""Surveillance / Sécurité"", ""Restauration sur place"", ""Kitchenette individuelle""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221201_f07e51d_zqf19o8p8r5peww[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_c78b544_wxm19o8payiw1y8[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_0a57d61_gwr19o8pbmhyr9c[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_1204e9d_glq19o8pcfi9s00[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_04dd6fd_jfy19o8pd7bfkps[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_ed653a7_dwn19o8pe2cznq8[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_e7b9c86_mmg19o8pf64hxr4[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221201_c77e039_wox19o8pg2oyrfk[1].jpg""]}";43.1346282959, 6.0172905922;https://admin-v2.crous-mobile.fr//media/house/20221201_f07e51d_zqf19o8p8r5peww[1].jpg;Provence-Alpes-Côte d'Azur
